feature,importance
prematch_away_form5_shots_for,0.0
prematch_away_form5_xg_for,0.0
prematch_away_form3_points,0.0
prematch_away_form3_goals_for,0.0
prematch_away_form3_goals_against,0.0
prematch_away_momentum_points,0.0
prematch_away_form_5_defensive_actions_against,0.0
prematch_away_form_5_red_cards_for,0.0
prematch_away_form_5_red_cards_against,0.0
prematch_away_form_5_event_share_for,0.0
prematch_away_form_5_event_share_against,0.0
prematch_away_matches_played_before,0.0
prematch_away_rest_days,0.0
prematch_away_form5_points,0.0
prematch_away_away_win_rate_5,0.0
prematch_away_home_win_rate_5,0.0
prematch_away_set_piece_share_5,0.0
prematch_away_pressure_rate_5,0.0
prematch_away_possession_share_5,0.0
prematch_away_shot_conv_5,0.0
prematch_away_momentum_xg_for,0.0
prematch_away_momentum_goals_for,0.0
prematch_diff_form_5_xg_for,0.0
prematch_diff_form_5_shot_goals_against,0.0
prematch_diff_form_5_xg_against,0.0
prematch_diff_form_5_goals_for,0.0
prematch_diff_form_5_shots_for,0.0
prematch_diff_form_5_shot_goals_for,0.0
prematch_diff_form_5_points,0.0
prematch_diff_form_5_goals_against,0.0
prematch_diff_form_5_carries_final_third_for,0.0
prematch_diff_form_5_completed_passes_against,0.0
prematch_diff_form_5_passes_against,0.0
prematch_diff_form_5_completed_passes_for,0.0
prematch_diff_form_5_passes_for,0.0
prematch_diff_form_5_carries_final_third_against,0.0
prematch_diff_form_5_yellow_cards_for,0.0
prematch_diff_form_5_red_cards_for,0.0
prematch_diff_form_5_red_cards_against,0.0
prematch_diff_form_5_event_share_for,0.0
prematch_diff_form_5_event_share_against,0.0
season_idx,0.0
odds_tagged,0.0
market_p_H,0.0
market_p_D,0.0
market_p_A,0.0
